,index,Regressor,S,p-value,Sig.
0,0,CategoryID,0.15394173861021265,0.0,True
1,0,GoChoice,0.02579684841686249,0.4219,False
2,0,Reward,0.0013125192378519446,0.8766,False
3,0,StimulusSF_0.023,0.068966663796667,0.0001,True
4,0,StimulusSF_0.027,0.05316767278307011,0.0079,True
5,0,StimulusSF_0.033,0.06012598764964594,0.0066,True
6,0,StimulusSF_0.06,0.04220578464813879,0.0318,True
7,0,StimulusSF_0.1,0.0577426549584482,0.0056,True
8,0,StimulusSF_0.25,0.08156201456863131,0.0,True
9,0,StimulusORI_0,0.03411681653114912,0.3404,False
10,0,StimulusORI_15,0.027058275256317856,0.5547,False
11,0,StimulusORI_30,0.032172697656904795,0.5868,False
12,0,StimulusORI_60,0.07632281721744122,0.0001,True
13,0,StimulusORI_75,0.08432801134369744,0.0,True
14,0,StimulusORI_90,0.07666685002902142,0.0056,True
